fecha,remision,origen,destino,placa,kilometros
25/5/2020,08R70012501,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-460,21
25/5/2020,14R70229417,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-460,20
25/5/2020,14R70229421,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
26/5/2020,01R71089178,01 - PLANTA SOYAPANGO              ,07 - USULUTAN                      ,C-119-460,117
26/5/2020,07R70078221,07 - USULUTAN                      ,01 - PLANTA SOYAPANGO              ,C-119-460,117
26/5/2020,14R70229443,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
26/5/2020,14R70229456,14 - NIXAPA                        ,AB - RANSA                         ,C-119-460,14
27/5/2020,01R71089235,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-460,52
27/5/2020,11R70057606,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-460,44
27/5/2020,14R70229487,14 - NIXAPA                        ,AB - RANSA                         ,C-119-460,14
28/5/2020,01R71089289,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-460,4
28/5/2020,14R70229475,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
28/5/2020,14R70229509,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
28/5/2020,14R70229527,14 - NIXAPA                        ,AW - WALLMART                      ,C-119-460,12
28/5/2020,31R70364704,31 - DISTR. AGUA Y JUGO            ,14 - NIXAPA                        ,C-119-460,20
29/5/2020,01R71089418,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
29/5/2020,06R70123825,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-460,62
29/5/2020,14R70229554,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-460,61
29/5/2020,14R70229561,14 - NIXAPA                        ,AB - RANSA                         ,C-119-460,14
29/5/2020,90R70017595,AB - RANSA                         ,14 - NIXAPA                        ,C-119-460,7
29/5/2020,90R70017598,AB - RANSA                         ,14 - NIXAPA                        ,C-119-460,7
30/5/2020,01R71089448,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-460,19
30/5/2020,14R70229576,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
30/5/2020,95R70007519,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-460,8
25/5/2020,04R70262716,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-458,55
25/5/2020,14R70229386,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-458,54
25/5/2020,14R70229422,14 - NIXAPA                        ,TB - TLA,C-119-458,5
26/5/2020,01R71089217,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
26/5/2020,14R70229411,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-458,59
26/5/2020,14R70229447,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
26/5/2020,14R70229472,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
26/5/2020,94R70055263,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-458,59
27/5/2020,01R71089203,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-458,19
27/5/2020,01R71089256,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
27/5/2020,14R70229476,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
27/5/2020,95R70007495,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-458,8
28/5/2020,14R70229515,14 - NIXAPA                        ,TA - Taller Arianita,C-119-458,15
28/5/2020,14R70229526,14 - NIXAPA                        ,AW - WALLMART                      ,C-119-458,12
28/5/2020,14R70229550,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
29/5/2020,01R71089355,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-458,19
29/5/2020,01R71089412,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
