fecha,remision,origen,destino,placa,kilometros
24/1/2020,14R70223864,14 - NIXAPA                        ,TA - Taller Arianita,C-119-111,15
25/1/2020,01R71078385,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,36
25/1/2020,08R70011759,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
25/1/2020,14R70223700,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
25/1/2020,14R70223743,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
25/1/2020,14R70223805,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
25/1/2020,93R70066689,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
26/1/2020,01R71078521,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
26/1/2020,01R71078543,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
26/1/2020,06R70121939,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
26/1/2020,14R70223778,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
26/1/2020,14R70223789,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
20/1/2020,01R71077958,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-460,52
20/1/2020,14R70223463,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
20/1/2020,14R70223546,14 - NIXAPA                        ,TA - Taller Arianita,C-119-460,15
21/1/2020,01R71077934,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-460,4
21/1/2020,11R70056776,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-460,44
21/1/2020,14R70223598,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-460,61
21/1/2020,14R70223600,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
21/1/2020,31R70354540,31 - DISTR. AGUA Y JUGO            ,14 - NIXAPA                        ,C-119-460,20
