fecha,remision,origen,destino,placa,kilometros
19/10/2020,01R71101978,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,,24
19/10/2020,14R70236826,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,,29
19/10/2020,14R70236836,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,,59
19/10/2020,94R70056634,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,,59
20/10/2020,14R70236902,14 - NIXAPA                        ,TA - Taller Arianita,,8
21/10/2020,01R71102134,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,,24
21/10/2020,01R71102175,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,,24
21/10/2020,14R70236938,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,,29
21/10/2020,14R70236964,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,,19
21/10/2020,91R70003410,TA - Taller Arianita,14 - NIXAPA                        ,,15
21/10/2020,92R70010546,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,,18
22/10/2020,01R71102200,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,,36
22/10/2020,14R70237005,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,,29
22/10/2020,93R70070521,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,,57
23/10/2020,01R71102350,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,,24
23/10/2020,14R70237061,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,,29
23/10/2020,14R70237064,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,,29
23/10/2020,14R70237074,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,,59
23/10/2020,94R70056669,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,,59
24/10/2020,01R71102403,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,,24
24/10/2020,01R71102489,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,,24
24/10/2020,08R70013520,08 - PASATIEMPO                    ,14 - NIXAPA                        ,,21
24/10/2020,14R70237023,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,,59
24/10/2020,14R70237112,14 - NIXAPA                        ,08 - PASATIEMPO                    ,,20
24/10/2020,14R70237135,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,,29
24/10/2020,14R70237173,14 - NIXAPA                        ,AB - RANSA                         ,,14
24/10/2020,90R70018038,AB - RANSA                         ,14 - NIXAPA                        ,,7
24/10/2020,94R70056686,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,,59
25/10/2020,01R71102512,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,,24
25/10/2020,01R71102544,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,,24
25/10/2020,01R71102556,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,,24
25/10/2020,14R70237080,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,,29
25/10/2020,14R70237129,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,,29
25/10/2020,14R70237139,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,,29
19/10/2020,01R71101918,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,,4
19/10/2020,08R70013475,08 - PASATIEMPO                    ,14 - NIXAPA                        ,,21
19/10/2020,14R70236747,14 - NIXAPA                        ,08 - PASATIEMPO                    ,,20
19/10/2020,14R70236883,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,,29
