fecha,remision,origen,destino,placa,kilometros
20/7/2020,01R71093698,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
20/7/2020,14R70232381,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
20/7/2020,14R70232434,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-111,19
20/7/2020,92R70010036,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-111,10
21/7/2020,01R71093770,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
21/7/2020,01R71093833,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
21/7/2020,06R70124612,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
21/7/2020,06R70124617,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
21/7/2020,14R70232405,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
21/7/2020,14R70232451,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
21/7/2020,14R70232463,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
21/7/2020,14R70232469,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
21/7/2020,14R70232509,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
22/7/2020,01R71093872,01 - PLANTA SOYAPANGO              ,07 - USULUTAN                      ,C-119-111,117
22/7/2020,07R70078583,07 - USULUTAN                      ,14 - NIXAPA                        ,C-119-111,135
22/7/2020,14R70232576,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
23/7/2020,01R71093810,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-111,19
23/7/2020,01R71093988,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
23/7/2020,01R71094023,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
23/7/2020,14R70232552,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
23/7/2020,14R70232590,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-111,19
23/7/2020,14R70232619,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
23/7/2020,92R70010059,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,C-119-111,18
23/7/2020,95R70007667,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-111,8
24/7/2020,01R71094073,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
24/7/2020,01R71094150,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
24/7/2020,08R70012862,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
24/7/2020,14R70232611,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
24/7/2020,14R70232620,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
24/7/2020,14R70232708,14 - NIXAPA                        ,TA - Taller Arianita,C-119-111,15
24/7/2020,91R70003267,TA - Taller Arianita,14 - NIXAPA                        ,C-119-111,19.5
25/7/2020,01R71094097,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-111,19
25/7/2020,01R71094178,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
25/7/2020,14R70232666,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
25/7/2020,14R70232675,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
25/7/2020,14R70232677,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
25/7/2020,95R70007680,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-111,8
26/7/2020,01R71094263,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
26/7/2020,01R71094302,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
26/7/2020,08R70012874,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
26/7/2020,14R70232653,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
26/7/2020,14R70232745,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
20/7/2020,93R70069087,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-460,57
21/7/2020,01R71093817,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
21/7/2020,14R70232389,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-460,57
21/7/2020,14R70232502,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
21/7/2020,93R70069109,93 - C.DE VENTAS SAN RAFAEL CEDROS ,01 - PLANTA SOYAPANGO              ,C-119-460,36
22/7/2020,01R71093859,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-460,52
22/7/2020,11R70057985,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-460,44
23/7/2020,06R70124638,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-460,62
23/7/2020,14R70232569,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-460,61
23/7/2020,14R70232581,14 - NIXAPA                        ,AB - RANSA                         ,C-119-460,14
24/7/2020,01R71094005,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-460,19
24/7/2020,14R70232607,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
24/7/2020,14R70232609,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
24/7/2020,95R70007675,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-460,8
25/7/2020,01R71094153,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
25/7/2020,01R71094181,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
