fecha,remision,origen,destino,placa,kilometros
22/6/2020,06R70124099,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,80
22/6/2020,06R70124104,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,80
22/6/2020,14R70230324,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,79
22/6/2020,14R70230338,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
22/6/2020,14R70230375,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,57
22/6/2020,93R70068702,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
23/6/2020,01R71091230,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
23/6/2020,08R70012624,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,38
23/6/2020,14R70230274,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,38
23/6/2020,14R70230492,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-111,86
23/6/2020,14R70230547,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-111,59
23/6/2020,94R70055462,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-111,59
24/6/2020,04R70263164,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-111,87
24/6/2020,07R70078391,07 - USULUTAN                      ,14 - NIXAPA                        ,C-119-111,135
24/6/2020,08R70012644,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,38
24/6/2020,14R70230647,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,38
24/6/2020,14R70230677,14 - NIXAPA                        ,07 - USULUTAN                      ,C-119-111,140
25/6/2020,01R71091429,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
25/6/2020,01R71091435,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
25/6/2020,08R70012647,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,38
25/6/2020,14R70230506,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
25/6/2020,14R70230584,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
25/6/2020,14R70230733,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,38
25/6/2020,14R70230749,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,79
25/6/2020,91R70003223,TA - Taller Arianita,14 - NIXAPA                        ,C-119-111,19.5
26/6/2020,05R70243856,05 - SAN MIGUEL                    ,14 - NIXAPA                        ,C-119-111,138
26/6/2020,06R70124179,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,80
26/6/2020,14R70230704,14 - NIXAPA                        ,05 - SAN MIGUEL                    ,C-119-111,143
26/6/2020,14R70230852,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,79
27/6/2020,01R71091648,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
27/6/2020,06R70124198,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,80
27/6/2020,06R70124201,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,80
27/6/2020,14R70230821,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
27/6/2020,14R70230904,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,79
27/6/2020,14R70230908,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
28/6/2020,01R71091686,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
28/6/2020,06R70124224,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,80
28/6/2020,14R70230912,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,79
28/6/2020,14R70231057,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,79
28/6/2020,14R70231104,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,57
28/6/2020,93R70068794,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
29/6/2020,04R70263297,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-111,87
29/6/2020,06R70124227,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,80
29/6/2020,06R70124229,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,80
