fecha,remision,origen,destino,placa,kilometros
1/4/2020,01R71084861,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
1/4/2020,01R71085051,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
1/4/2020,06R70123108,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
1/4/2020,08R70012210,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
1/4/2020,14R70227123,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
1/4/2020,14R70227142,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
1/4/2020,14R70227204,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
2/4/2020,01R71085076,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,36
2/4/2020,14R70227186,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
2/4/2020,93R70067852,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
1/4/2020,01R71084879,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-460,19
1/4/2020,01R71085061,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
1/4/2020,08R70012213,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-460,21
1/4/2020,14R70227137,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
1/4/2020,14R70227139,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-460,20
1/4/2020,14R70227189,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
1/4/2020,95R70007345,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-460,8
2/4/2020,01R71085085,01 - PLANTA SOYAPANGO              ,92 - OPERADOR LOGISTICO            ,C-119-460,18
2/4/2020,04R70261805,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-460,55
2/4/2020,06R70123213,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-460,62
2/4/2020,14R70227194,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
2/4/2020,14R70227219,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-460,61
