fecha,remision,origen,destino,placa,kilometros
10/2/2020,04R70260563,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-111,55
10/2/2020,06R70122259,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
10/2/2020,14R70224538,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-111,54
10/2/2020,14R70224567,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
11/2/2020,01R71079877,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-111,19
11/2/2020,08R70011864,08 - PASATIEMPO                    ,92 - OPERADOR LOGISTICO            ,C-119-111,36
11/2/2020,14R70224548,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
11/2/2020,14R70224622,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
11/2/2020,14R70224638,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
11/2/2020,92R70009444,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-111,10
11/2/2020,95R70007117,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-111,8
12/2/2020,01R71080214,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
12/2/2020,01R71080239,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-111,19
12/2/2020,14R70224678,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
12/2/2020,14R70224718,14 - NIXAPA                        ,TA - Taller Arianita,C-119-111,15
12/2/2020,95R70007127,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-111,8
13/2/2020,01R71080322,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
13/2/2020,04R70260640,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-111,55
13/2/2020,06R70122301,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
13/2/2020,14R70224677,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-111,54
13/2/2020,14R70224687,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
13/2/2020,14R70224711,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
14/2/2020,04R70260649,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-111,55
14/2/2020,06R70122314,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
14/2/2020,14R70224739,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
14/2/2020,14R70224787,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-111,54
