fecha,remision,origen,destino,placa,kilometros
8/6/2020,01R71090136,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
8/6/2020,29R70195127,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
8/6/2020,29R70195162,29 - PLANTA JUGO SAN SALV.         ,TA - Taller Arianita,C-119-111,35
8/6/2020,29R70195166,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
9/6/2020,01R71090154,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
9/6/2020,01R71090186,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
9/6/2020,01R71090189,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
9/6/2020,01R71090201,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
9/6/2020,29R70195170,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
9/6/2020,29R70195176,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
9/6/2020,29R70195181,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
9/6/2020,29R70195224,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
10/6/2020,01R71090232,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,36
10/6/2020,01R71090245,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
10/6/2020,01R71090260,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
10/6/2020,01R71090269,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
10/6/2020,29R70195216,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
10/6/2020,29R70195242,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
10/6/2020,29R70195279,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
10/6/2020,29R70195307,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
10/6/2020,91R70003196,TA - Taller Arianita,29 - PLANTA JUGO SAN SALV.         ,C-119-111,35
11/6/2020,01R71090313,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
11/6/2020,04R70262958,04 - SANTA ANA                     ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,74
11/6/2020,29R70195234,29 - PLANTA JUGO SAN SALV.         ,04 - SANTA ANA                     ,C-119-111,71
12/6/2020,01R71090385,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
