fecha,remision,origen,destino,placa,kilometros
16/3/2020,14R70226387,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-111,54
16/3/2020,93R70067580,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
18/3/2020,01R71083750,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
18/3/2020,14R70226506,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
18/3/2020,14R70226571,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
19/3/2020,01R71083817,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
19/3/2020,08R70012137,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
19/3/2020,14R70226620,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
20/3/2020,01R71083843,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,36
20/3/2020,14R70226573,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,57
20/3/2020,14R70226594,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
20/3/2020,14R70226648,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
20/3/2020,93R70067680,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
20/3/2020,93R70067683,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
21/3/2020,01R71084004,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
21/3/2020,06R70123025,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
21/3/2020,14R70226697,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
21/3/2020,14R70226729,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
22/3/2020,01R71084050,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
16/3/2020,01R71083524,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
16/3/2020,14R70226408,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
16/3/2020,14R70226426,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-460,59
16/3/2020,14R70226448,14 - NIXAPA                        ,TA - Taller Arianita,C-119-460,15
16/3/2020,94R70054706,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-460,59
17/3/2020,01R71083612,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
17/3/2020,01R71083626,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
17/3/2020,01R71083655,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-460,52
17/3/2020,14R70226511,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
17/3/2020,14R70226518,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
18/3/2020,01R71083769,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-460,52
18/3/2020,11R70057201,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-460,44
18/3/2020,14R70226540,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-460,59
18/3/2020,14R70226562,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
18/3/2020,94R70054718,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-460,59
19/3/2020,08R70012132,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-460,21
19/3/2020,11R70057211,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-460,44
19/3/2020,14R70226553,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-460,20
19/3/2020,14R70226596,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
19/3/2020,94R70054745,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-460,59
20/3/2020,01R71083832,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
20/3/2020,14R70226623,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-460,59
20/3/2020,14R70226650,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-460,61
21/3/2020,01R71084021,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-460,52
21/3/2020,06R70123027,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-460,62
21/3/2020,14R70226634,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-460,59
21/3/2020,14R70226731,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
21/3/2020,94R70054755,94 - C.D. SAN LUIS TALPA           ,TD - ZONA SUR,C-119-460,0
22/3/2020,11R70057232,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-460,44
16/3/2020,01R71083525,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
16/3/2020,14R70226317,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
16/3/2020,14R70226397,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
17/3/2020,14R70226534,14 - NIXAPA                        ,AB - RANSA                         ,C-119-458,14
19/3/2020,01R71083825,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
19/3/2020,14R70226566,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
19/3/2020,14R70226615,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-458,61
20/3/2020,06R70123014,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-458,62
21/3/2020,01R71084003,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
21/3/2020,14R70226695,14 - NIXAPA                        ,TB - TLA,C-119-458,5
21/3/2020,14R70226730,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
22/3/2020,01R71084051,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
22/3/2020,01R71084068,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-458,5.5
22/3/2020,01R71084075,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-458,5.5
22/3/2020,29R70191163,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-458,4
22/3/2020,29R70191199,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-458,4
16/3/2020,01R71083238,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-464,4
16/3/2020,01R71083515,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
16/3/2020,08R70012113,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-464,21
16/3/2020,14R70226400,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-464,54
16/3/2020,14R70226407,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
16/3/2020,14R70226417,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
16/3/2020,14R70226425,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-464,20
17/3/2020,01R71083619,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
17/3/2020,01R71083644,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
17/3/2020,04R70261501,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-464,55
17/3/2020,14R70226512,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
17/3/2020,14R70226514,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
17/3/2020,14R70226515,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
17/3/2020,31R70360686,31 - DISTR. AGUA Y JUGO            ,14 - NIXAPA                        ,C-119-464,20
