fecha,remision,origen,destino,placa,kilometros
1/7/2020,01R71091948,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
1/7/2020,01R71092111,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
1/7/2020,06R70124251,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,80
1/7/2020,07R70078424,07 - USULUTAN                      ,14 - NIXAPA                        ,C-119-111,135
1/7/2020,14R70231018,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
1/7/2020,14R70231281,14 - NIXAPA                        ,07 - USULUTAN                      ,C-119-111,140
1/7/2020,14R70231307,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
2/7/2020,01R71092136,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
2/7/2020,14R70231369,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
2/7/2020,14R70231420,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,57
2/7/2020,93R70068878,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
3/7/2020,01R71092285,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
3/7/2020,06R70124365,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,80
3/7/2020,08R70012710,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,38
3/7/2020,14R70231398,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,79
3/7/2020,14R70231469,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,79
3/7/2020,14R70231474,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,38
3/7/2020,14R70231489,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
4/7/2020,01R71092361,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
4/7/2020,06R70124373,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,80
4/7/2020,06R70124376,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,80
4/7/2020,14R70231552,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
4/7/2020,14R70231565,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
4/7/2020,14R70231574,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,79
5/7/2020,01R71092414,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
5/7/2020,01R71092429,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
5/7/2020,14R70231550,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
5/7/2020,14R70231622,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
1/7/2020,01R71091946,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
1/7/2020,08R70012701,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-460,38
1/7/2020,14R70231319,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
1/7/2020,14R70231325,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-460,57
1/7/2020,14R70231341,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-460,38
1/7/2020,93R70068832,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-460,57
2/7/2020,01R71092141,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
2/7/2020,01R71092161,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
2/7/2020,01R71092194,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
2/7/2020,14R70231370,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
2/7/2020,14R70231377,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
2/7/2020,14R70231378,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
2/7/2020,14R70231450,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
2/7/2020,24R70010478,TD - ZONA SUR,14 - NIXAPA                        ,C-119-460,24
3/7/2020,01R71092223,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
3/7/2020,05R70244182,05 - SAN MIGUEL                    ,14 - NIXAPA                        ,C-119-460,138
3/7/2020,14R70231410,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-460,59
3/7/2020,14R70231501,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-460,19
3/7/2020,92R70009937,92 - OPERADOR LOGISTICO            ,05 - SAN MIGUEL                    ,C-119-460,138
3/7/2020,94R70055575,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-460,59
4/7/2020,14R70231428,14 - NIXAPA                        ,31 - DISTR. AGUA Y JUGO            ,C-119-460,25
4/7/2020,31R70366756,31 - DISTR. AGUA Y JUGO            ,14 - NIXAPA                        ,C-119-460,20
5/7/2020,01R71092432,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
5/7/2020,14R70231546,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
5/7/2020,14R70231621,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
1/7/2020,01R71091247,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-458,19
1/7/2020,01R71091931,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
1/7/2020,01R71091956,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-458,8
1/7/2020,14R70231269,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-458,59
1/7/2020,14R70231304,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
1/7/2020,14R70231317,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
1/7/2020,94R70055570,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-458,59
2/7/2020,01R71091776,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-458,19
2/7/2020,01R71092132,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
2/7/2020,01R71092177,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-458,52
2/7/2020,14R70231229,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
2/7/2020,14R70231380,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
2/7/2020,95R70007598,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-458,8
3/7/2020,01R71092294,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
3/7/2020,11R70057856,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-458,44
3/7/2020,14R70231411,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-458,59
3/7/2020,14R70231444,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-458,57
3/7/2020,14R70231487,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
3/7/2020,93R70068920,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-458,57
3/7/2020,94R70055585,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-458,59
4/7/2020,01R71092323,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
4/7/2020,06R70124380,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-458,80
4/7/2020,08R70012723,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-458,38
4/7/2020,14R70231460,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
4/7/2020,14R70231526,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-458,38
4/7/2020,14R70231575,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-458,79
4/7/2020,14R70231583,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-458,19
4/7/2020,92R70009943,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-458,10
5/7/2020,01R71092431,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
5/7/2020,04R70263486,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-458,87
5/7/2020,14R70231435,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-458,86
5/7/2020,14R70231544,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
5/7/2020,14R70231558,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
1/7/2020,01R71091923,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
1/7/2020,01R71091951,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
1/7/2020,01R71092055,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
1/7/2020,01R71092080,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-464,52
1/7/2020,14R70231243,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
1/7/2020,14R70231301,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
1/7/2020,14R70231302,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
2/7/2020,01R71092195,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
2/7/2020,06R70124357,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-464,80
2/7/2020,11R70057847,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-464,44
2/7/2020,14R70231365,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
2/7/2020,14R70231397,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-464,79
3/7/2020,01R71091992,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-464,19
3/7/2020,01R71092230,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
3/7/2020,08R70012708,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-464,38
3/7/2020,14R70231363,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
3/7/2020,14R70231472,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-464,38
3/7/2020,14R70231493,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
3/7/2020,95R70007601,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-464,8
4/7/2020,01R71092324,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
4/7/2020,01R71092379,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
4/7/2020,08R70012720,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-464,38
4/7/2020,14R70231483,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
4/7/2020,14R70231528,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-464,38
4/7/2020,14R70231541,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
4/7/2020,14R70231564,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
5/7/2020,01R71092407,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-464,36
5/7/2020,01R71092416,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
5/7/2020,14R70231532,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
1/7/2020,01R71092119,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
1/7/2020,14R70231267,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-468,57
1/7/2020,14R70231305,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
1/7/2020,14R70231326,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-468,59
1/7/2020,93R70068829,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-468,57
1/7/2020,94R70055549,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-468,59
2/7/2020,01R71092150,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
2/7/2020,05R70244157,05 - SAN MIGUEL                    ,14 - NIXAPA                        ,C-119-468,138
2/7/2020,08R70012703,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-468,38
2/7/2020,14R70231290,14 - NIXAPA                        ,05 - SAN MIGUEL                    ,C-119-468,143
2/7/2020,14R70231382,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
2/7/2020,14R70231403,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-468,38
3/7/2020,01R71092245,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
3/7/2020,07R70078503,07 - USULUTAN                      ,14 - NIXAPA                        ,C-119-468,135
3/7/2020,14R70231464,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
3/7/2020,14R70231482,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
3/7/2020,14R70231494,14 - NIXAPA                        ,07 - USULUTAN                      ,C-119-468,140
4/7/2020,01R71092262,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-468,4
4/7/2020,01R71092308,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
4/7/2020,01R71092326,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
4/7/2020,01R71092359,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
4/7/2020,14R70231462,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
4/7/2020,14R70231554,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
4/7/2020,14R70231566,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
4/7/2020,14R70231599,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-468,19
4/7/2020,31R70366757,31 - DISTR. AGUA Y JUGO            ,14 - NIXAPA                        ,C-119-468,20
4/7/2020,92R70009946,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,C-119-468,18
5/7/2020,01R71092402,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
5/7/2020,01R71092447,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
5/7/2020,14R70231478,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-468,59
5/7/2020,14R70231535,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
5/7/2020,94R70055608,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-468,59
1/7/2020,01R71091904,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-471,52
1/7/2020,01R71092114,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-471,24
1/7/2020,08R70012698,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-471,38
1/7/2020,11R70057841,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-471,44
1/7/2020,14R70231266,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-471,38
1/7/2020,14R70231306,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-471,29
2/7/2020,04R70263441,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-471,87
