fecha,remision,origen,destino,placa,kilometros
4/6/2020,01R71089864,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
4/6/2020,01R71089883,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
4/6/2020,29R70194921,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
4/6/2020,29R70194922,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
4/6/2020,29R70194949,29 - PLANTA JUGO SAN SALV.         ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,40
4/6/2020,93R70068534,93 - C.DE VENTAS SAN RAFAEL CEDROS ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,40
5/6/2020,01R71089902,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
5/6/2020,29R70194985,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
6/6/2020,01R71090024,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
6/6/2020,01R71090058,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
6/6/2020,04R70262890,04 - SANTA ANA                     ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,74
6/6/2020,29R70195069,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
6/6/2020,29R70195072,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
6/6/2020,29R70195094,29 - PLANTA JUGO SAN SALV.         ,04 - SANTA ANA                     ,C-119-111,74
7/6/2020,01R71090071,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,5.5
7/6/2020,29R70195036,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-111,4
1/6/2020,01R71089670,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
1/6/2020,04R70262841,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-460,55
1/6/2020,14R70229582,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-460,54
1/6/2020,14R70229605,14 - NIXAPA                        ,TB - TLA,C-119-460,5
1/6/2020,14R70229609,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
2/6/2020,14R70229629,14 - NIXAPA                        ,AB - RANSA                         ,C-119-460,14
2/6/2020,91R70003185,TA - Taller Arianita,14 - NIXAPA                        ,C-119-460,19.5
3/6/2020,01R71089778,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
3/6/2020,14R70229633,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
3/6/2020,14R70229661,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
4/6/2020,01R71089819,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
4/6/2020,01R71089841,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
4/6/2020,01R71089850,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-460,5.5
4/6/2020,01R71089859,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-460,5.5
4/6/2020,01R71089865,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-460,5.5
4/6/2020,01R71089884,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-460,5.5
4/6/2020,14R70229646,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
4/6/2020,29R70194923,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-460,4
4/6/2020,29R70194925,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-460,4
4/6/2020,29R70194933,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-460,4
4/6/2020,29R70194936,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-460,4
5/6/2020,01R71089948,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
5/6/2020,14R70229685,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
5/6/2020,29R70194972,29 - PLANTA JUGO SAN SALV.         ,01 - PLANTA SOYAPANGO              ,C-119-460,4
6/6/2020,06R70123939,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-460,62
6/6/2020,14R70229699,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-460,61
1/6/2020,04R70262842,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-458,55
1/6/2020,14R70229573,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-458,54
1/6/2020,14R70229607,14 - NIXAPA                        ,AB - RANSA                         ,C-119-458,14
1/6/2020,14R70229610,AB - RANSA                         ,14 - NIXAPA                        ,C-119-458,7
2/6/2020,14R70229574,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-458,59
2/6/2020,91R70003182,TA - Taller Arianita,14 - NIXAPA                        ,C-119-458,19.5
2/6/2020,94R70055314,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-458,59
3/6/2020,01R71089770,01 - PLANTA SOYAPANGO              ,29 - PLANTA JUGO SAN SALV.         ,C-119-458,5.5
3/6/2020,01R71089783,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
3/6/2020,14R70229641,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
