fecha,remision,origen,destino,placa,kilometros
24/2/2020,01R71081232,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,36
24/2/2020,04R70260889,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-111,55
24/2/2020,14R70225316,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-111,54
24/2/2020,14R70225337,14 - NIXAPA                        ,AW - WALLMART                      ,C-119-111,12
24/2/2020,93R70067204,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
25/2/2020,01R71081451,01 - PLANTA SOYAPANGO              ,AB - RANSA                         ,C-119-111,17
25/2/2020,06R70122508,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
25/2/2020,14R70225280,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
25/2/2020,14R70225310,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
25/2/2020,14R70225383,14 - NIXAPA                        ,TB - TLA,C-119-111,5
25/2/2020,95R70007213,AB - RANSA                         ,14 - NIXAPA                        ,C-119-111,7
26/2/2020,01R71081531,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
26/2/2020,14R70225425,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
26/2/2020,14R70225441,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-111,59
26/2/2020,94R70054469,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-111,59
27/2/2020,01R71081601,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,36
27/2/2020,07R70077650,07 - USULUTAN                      ,14 - NIXAPA                        ,C-119-111,135
27/2/2020,14R70225412,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
27/2/2020,14R70225494,14 - NIXAPA                        ,07 - USULUTAN                      ,C-119-111,140
27/2/2020,93R70067268,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
28/2/2020,01R71081711,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,36
28/2/2020,04R70260974,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-111,55
28/2/2020,06R70122547,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
28/2/2020,14R70225485,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
28/2/2020,14R70225505,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-111,54
28/2/2020,93R70067286,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
29/2/2020,06R70122561,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
29/2/2020,14R70225541,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
29/2/2020,14R70225544,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
29/2/2020,14R70225581,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,57
29/2/2020,93R70067291,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
24/2/2020,04R70260886,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-460,55
24/2/2020,06R70122495,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-460,62
24/2/2020,14R70225302,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
24/2/2020,14R70225312,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-460,54
25/2/2020,01R71081422,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-460,36
25/2/2020,04R70260908,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-460,55
25/2/2020,14R70225350,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-460,54
25/2/2020,14R70225358,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-460,57
25/2/2020,93R70067234,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-460,57
25/2/2020,93R70067236,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-460,57
26/2/2020,08R70011980,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-460,21
26/2/2020,14R70225359,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-460,57
26/2/2020,14R70225367,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-460,20
26/2/2020,14R70225401,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-460,54
26/2/2020,93R70067263,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-460,57
27/2/2020,04R70260925,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-460,55
27/2/2020,04R70260958,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-460,55
27/2/2020,14R70225440,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-460,59
27/2/2020,14R70225460,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-460,54
27/2/2020,94R70054473,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-460,59
28/2/2020,01R71081709,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
