fecha,remision,origen,destino,placa,kilometros
28/10/2020,94R70056725,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-464,59
29/10/2020,01R71102824,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
29/10/2020,01R71102842,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
29/10/2020,01R71102860,01 - PLANTA SOYAPANGO              ,94 - C.D. SAN LUIS TALPA           ,C-119-464,41
29/10/2020,14R70237309,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
29/10/2020,14R70237370,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
29/10/2020,14R70237374,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
29/10/2020,94R70056740,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-464,59
30/10/2020,01R71102857,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-464,19
30/10/2020,01R71102879,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-464,4
30/10/2020,14R70237415,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-464,61
30/10/2020,14R70237427,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-464,59
30/10/2020,31R70375618,31 - DISTR. AGUA Y JUGO            ,01 - PLANTA SOYAPANGO              ,C-119-464,4
30/10/2020,94R70056757,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-464,59
30/10/2020,95R70008046,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-464,8
31/10/2020,06R70126255,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-464,62
31/10/2020,08R70013566,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-464,21
31/10/2020,14R70237529,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-464,20
31/10/2020,14R70237541,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-464,61
26/10/2020,08R70013524,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-468,21
26/10/2020,14R70237197,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
26/10/2020,14R70237208,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-468,59
26/10/2020,94R70056711,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-468,59
27/10/2020,01R71102645,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
27/10/2020,14R70237280,14 - NIXAPA                        ,AB - RANSA                         ,C-119-468,14
27/10/2020,90R70018041,AB - RANSA                         ,14 - NIXAPA                        ,C-119-468,7
28/10/2020,01R71102760,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
28/10/2020,08R70013540,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-468,21
28/10/2020,08R70013545,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-468,21
28/10/2020,14R70237195,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-468,20
28/10/2020,14R70237307,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-468,20
28/10/2020,14R70237324,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
28/10/2020,14R70237363,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
29/10/2020,01R71102766,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-468,19
29/10/2020,01R71102826,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
29/10/2020,01R71102852,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
29/10/2020,14R70237376,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
29/10/2020,14R70237380,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
29/10/2020,14R70237391,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-468,59
29/10/2020,14R70237434,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
29/10/2020,94R70056742,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-468,59
29/10/2020,95R70008045,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-468,8
30/10/2020,01R71102924,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-468,36
30/10/2020,93R70070638,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-468,57
31/10/2020,06R70126264,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-468,62
31/10/2020,14R70237539,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-468,61
31/10/2020,14R70237559,14 - NIXAPA                        ,AB - RANSA                         ,C-119-468,14
26/10/2020,01R71102626,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-471,24
26/10/2020,14R70237209,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-471,59
26/10/2020,14R70237251,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-471,29
26/10/2020,94R70056709,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-471,59
27/10/2020,01R71102583,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-471,4
27/10/2020,01R71102675,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-471,24
27/10/2020,08R70013537,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-471,21
27/10/2020,14R70237242,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-471,20
27/10/2020,14R70237267,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-471,29
27/10/2020,14R70237314,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-471,29
27/10/2020,31R70375370,31 - DISTR. AGUA Y JUGO            ,01 - PLANTA SOYAPANGO              ,C-119-471,4
28/10/2020,01R71102699,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-471,52
28/10/2020,01R71102776,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-471,24
28/10/2020,01R71102786,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-471,24
28/10/2020,11R70058679,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-471,44
28/10/2020,14R70237310,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-471,29
28/10/2020,14R70237386,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-471,19
28/10/2020,92R70010594,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,C-119-471,18
29/10/2020,01R71102827,01 - PLANTA SOYAPANGO              ,07 - USULUTAN                      ,C-119-471,117
29/10/2020,07R70079305,07 - USULUTAN                      ,14 - NIXAPA                        ,C-119-471,135
29/10/2020,14R70237360,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-471,29
29/10/2020,14R70237373,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-471,59
29/10/2020,14R70237375,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-471,29
29/10/2020,94R70056741,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-471,59
30/10/2020,01R71102930,01 - PLANTA SOYAPANGO              ,17 - EXPORTACIONES CERVEZA         ,C-119-471,4
30/10/2020,04R70266314,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-471,55
30/10/2020,08R70013560,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-471,21
30/10/2020,14R70237368,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-471,20
30/10/2020,14R70237445,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-471,29
30/10/2020,17R70131529,17 - EXPORTACIONES CERVEZA         ,04 - SANTA ANA                     ,C-119-471,75
31/10/2020,01R71103008,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-471,36
31/10/2020,01R71103054,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-471,24
31/10/2020,14R70237500,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-471,29
31/10/2020,93R70070650,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-471,57
26/10/2020,01R71102587,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-477,24
26/10/2020,14R70237212,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-477,29
26/10/2020,14R70237217,14 - NIXAPA                        ,TA - Taller Arianita,C-119-477,8
26/10/2020,14R70237235,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-477,29
27/10/2020,01R71102641,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-477,24
27/10/2020,06R70126203,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-477,62
27/10/2020,08R70013536,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-477,21
27/10/2020,14R70237238,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-477,20
27/10/2020,14R70237263,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-477,61
27/10/2020,14R70237273,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-477,61
27/10/2020,91R70003428,TA - Taller Arianita,14 - NIXAPA                        ,C-119-477,15
28/10/2020,01R71102681,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-477,4
28/10/2020,06R70126208,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-477,62
28/10/2020,14R70237246,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-477,29
28/10/2020,14R70237326,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-477,59
28/10/2020,14R70237367,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-477,29
28/10/2020,31R70375449,31 - DISTR. AGUA Y JUGO            ,14 - NIXAPA                        ,C-119-477,20
28/10/2020,94R70056727,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-477,59
29/10/2020,01R71102837,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-477,24
29/10/2020,01R71102863,01 - PLANTA SOYAPANGO              ,TA - Taller Arianita,C-119-477,32
29/10/2020,14R70237362,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-477,29
29/10/2020,14R70237400,14 - NIXAPA                        ,TA - Taller Arianita,C-119-477,8
29/10/2020,14R70237448,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-477,29
30/10/2020,01R71102933,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-477,24
30/10/2020,14R70237419,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-477,29
30/10/2020,14R70237551,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-477,19
30/10/2020,92R70010607,92 - OPERADOR LOGISTICO            ,94 - C.D. SAN LUIS TALPA           ,C-119-477,51
30/10/2020,94R70056753,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-477,59
31/10/2020,01R71103011,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-477,24
31/10/2020,01R71103029,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-477,24
31/10/2020,14R70237497,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-477,29
31/10/2020,14R70237515,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-477,59
31/10/2020,94R70056760,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-477,59
27/10/2020,29R70201870,29 - PLANTA JUGO SAN SALV.         ,94 - C.D. SAN LUIS TALPA           ,C-119-489,37
27/10/2020,94R70056718,94 - C.D. SAN LUIS TALPA           ,29 - PLANTA JUGO SAN SALV.         ,C-119-489,37
31/10/2020,05R70248134,05 - SAN MIGUEL                    ,29 - PLANTA JUGO SAN SALV.         ,C-119-489,124
31/10/2020,29R70202011,29 - PLANTA JUGO SAN SALV.         ,05 - SAN MIGUEL                    ,C-119-489,124
26/10/2020,06R70126197,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-502,62
26/10/2020,08R70013527,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-502,21
26/10/2020,14R70237193,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-502,61
26/10/2020,14R70237221,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-502,19
26/10/2020,92R70010578,92 - OPERADOR LOGISTICO            ,08 - PASATIEMPO                    ,C-119-502,31
27/10/2020,01R71102627,01 - PLANTA SOYAPANGO              ,07 - USULUTAN                      ,C-119-502,117
27/10/2020,07R70079293,07 - USULUTAN                      ,14 - NIXAPA                        ,C-119-502,135
27/10/2020,14R70237269,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-502,29
28/10/2020,05R70248035,05 - SAN MIGUEL                    ,14 - NIXAPA                        ,C-119-502,138
28/10/2020,14R70237294,14 - NIXAPA                        ,05 - SAN MIGUEL                    ,C-119-502,143
29/10/2020,01R71102851,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-502,24
29/10/2020,05R70248092,05 - SAN MIGUEL                    ,14 - NIXAPA                        ,C-119-502,138
29/10/2020,14R70237366,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-502,29
29/10/2020,14R70237389,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-502,19
29/10/2020,92R70010596,92 - OPERADOR LOGISTICO            ,05 - SAN MIGUEL                    ,C-119-502,138
31/10/2020,14R70237412,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-502,62
31/10/2020,93R70070656,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-502,57
26/10/2020,01R71102586,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-504,24
26/10/2020,06R70126195,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-504,62
26/10/2020,14R70237213,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-504,29
26/10/2020,14R70237247,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-504,29
27/10/2020,01R71102631,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-504,36
27/10/2020,01R71102674,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-504,24
27/10/2020,14R70237260,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-504,29
27/10/2020,14R70237279,14 - NIXAPA                        ,AB - RANSA                         ,C-119-504,14
27/10/2020,14R70237305,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-504,29
27/10/2020,14R70237331,14 - NIXAPA                        ,TB - TLA,C-119-504,5
27/10/2020,90R70018043,AB - RANSA                         ,14 - NIXAPA                        ,C-119-504,7
27/10/2020,93R70070588,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-504,57
28/10/2020,01R71102737,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-504,36
28/10/2020,01R71102782,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-504,24
28/10/2020,01R71102798,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-504,52
28/10/2020,14R70237339,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-504,19
28/10/2020,14R70237385,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-504,19
28/10/2020,90R70018048,AB - RANSA                         ,14 - NIXAPA                        ,C-119-504,7
28/10/2020,92R70010588,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,C-119-504,18
28/10/2020,92R70010593,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,C-119-504,18
28/10/2020,93R70070624,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-504,57
29/10/2020,01R71102869,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-504,24
29/10/2020,11R70058688,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-504,44
29/10/2020,14R70237392,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-504,29
