fecha,remision,origen,destino,placa,kilometros
21/5/2020,14R70229340,14 - NIXAPA                        ,TB - TLA,C-119-111,5
21/5/2020,14R70229345,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-111,19
21/5/2020,92R70009791,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-111,10
23/5/2020,14R70229397,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
21/5/2020,14R70229341,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-460,19
21/5/2020,92R70009787,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-460,10
22/5/2020,01R71089041,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-460,52
22/5/2020,08R70012497,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-460,21
22/5/2020,14R70229363,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-460,20
22/5/2020,14R70229372,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
23/5/2020,01R71089064,01 - PLANTA SOYAPANGO              ,07 - USULUTAN                      ,C-119-460,117
23/5/2020,07R70078217,07 - USULUTAN                      ,14 - NIXAPA                        ,C-119-460,135
23/5/2020,11R70057596,11 - CHALATENANGO                  ,01 - PLANTA SOYAPANGO              ,C-119-460,52
18/5/2020,01R71088724,01 - PLANTA SOYAPANGO              ,AB - RANSA                         ,C-119-458,17
18/5/2020,14R70229284,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
18/5/2020,94R70055226,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-458,59
18/5/2020,95R70007475,AB - RANSA                         ,14 - NIXAPA                        ,C-119-458,7
19/5/2020,06R70123771,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-458,62
19/5/2020,14R70229231,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-458,61
20/5/2020,14R70229311,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-458,59
20/5/2020,14R70229334,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
