fecha,remision,origen,destino,placa,kilometros
1/3/2020,01R71081915,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
1/3/2020,06R70122569,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
1/3/2020,06R70122574,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
1/3/2020,06R70122584,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
1/3/2020,14R70225596,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
1/3/2020,14R70225617,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
1/3/2020,14R70225637,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
2/3/2020,08R70012015,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
2/3/2020,14R70225644,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
2/3/2020,14R70225666,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
3/3/2020,01R71082081,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
3/3/2020,06R70122702,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
3/3/2020,14R70225636,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
4/3/2020,14R70225723,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-111,59
4/3/2020,14R70225774,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
4/3/2020,94R70054569,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-111,59
5/3/2020,01R71082312,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
6/3/2020,06R70122779,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
6/3/2020,08R70012046,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
6/3/2020,14R70225815,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
6/3/2020,14R70225837,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
6/3/2020,14R70225928,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
7/3/2020,01R71082543,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
7/3/2020,01R71082615,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
7/3/2020,08R70012049,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
7/3/2020,08R70012056,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
7/3/2020,14R70225879,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
7/3/2020,14R70225880,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
7/3/2020,14R70225918,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
8/3/2020,01R71082624,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,36
8/3/2020,01R71082657,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
8/3/2020,01R71082674,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
8/3/2020,14R70225973,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
8/3/2020,14R70225982,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
8/3/2020,14R70225984,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
1/3/2020,01R71081850,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-460,52
1/3/2020,01R71081917,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
1/3/2020,04R70261001,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-460,55
1/3/2020,06R70122577,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-460,62
1/3/2020,14R70225577,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
1/3/2020,14R70225578,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-460,61
1/3/2020,14R70225616,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
1/3/2020,14R70225629,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-460,54
2/3/2020,01R71081965,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
2/3/2020,11R70057078,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-460,44
2/3/2020,14R70225516,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
2/3/2020,14R70225692,14 - NIXAPA                        ,AW - WALLMART                      ,C-119-460,12
3/3/2020,01R71082109,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-460,19
3/3/2020,14R70225648,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
3/3/2020,14R70225736,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
3/3/2020,14R70225752,14 - NIXAPA                        ,AB - RANSA                         ,C-119-460,14
3/3/2020,95R70007233,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-460,8
4/3/2020,01R71082119,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-460,19
4/3/2020,01R71082216,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
4/3/2020,14R70225767,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
4/3/2020,14R70225775,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
4/3/2020,95R70007243,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-460,8
5/3/2020,01R71082308,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-460,36
5/3/2020,01R71082416,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
5/3/2020,14R70225875,14 - NIXAPA                        ,TB - TLA,C-119-460,5
5/3/2020,90R70017472,TB - TLA,01 - PLANTA SOYAPANGO              ,C-119-460,20
5/3/2020,93R70067445,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-460,57
6/3/2020,01R71082386,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-460,4
6/3/2020,14R70225841,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
6/3/2020,14R70225900,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-460,54
6/3/2020,14R70225943,14 - NIXAPA                        ,TB - TLA,C-119-460,5
6/3/2020,31R70359655,31 - DISTR. AGUA Y JUGO            ,14 - NIXAPA                        ,C-119-460,20
6/3/2020,90R70017477,TB - TLA,14 - NIXAPA                        ,C-119-460,9.5
7/3/2020,01R71082557,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
7/3/2020,04R70261229,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-460,55
7/3/2020,04R70261239,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-460,55
7/3/2020,14R70225847,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
7/3/2020,14R70225961,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-460,54
7/3/2020,14R70226001,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
7/3/2020,14R70226045,14 - NIXAPA                        ,AW - WALLMART                      ,C-119-460,12
8/3/2020,01R71082641,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
8/3/2020,01R71082662,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
8/3/2020,01R71082681,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
8/3/2020,14R70225653,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
8/3/2020,14R70225991,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
8/3/2020,14R70225993,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
1/3/2020,01R71081894,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
1/3/2020,01R71081921,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
1/3/2020,01R71081941,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
1/3/2020,01R71081956,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
1/3/2020,06R70122578,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-458,62
1/3/2020,06R70122586,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-458,62
1/3/2020,14R70225520,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
