fecha,remision,origen,destino,placa,kilometros
21/9/2020,14R70235372,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
21/9/2020,94R70056343,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-111,59
22/9/2020,01R71099341,01 - PLANTA SOYAPANGO              ,17 - EXPORTACIONES CERVEZA         ,C-119-111,4
22/9/2020,01R71099375,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
22/9/2020,14R70235362,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,62
22/9/2020,14R70235367,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
22/9/2020,14R70235419,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-111,19
22/9/2020,17R70129809,17 - EXPORTACIONES CERVEZA         ,14 - NIXAPA                        ,C-119-111,20
22/9/2020,92R70010343,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,C-119-111,18
22/9/2020,93R70070058,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
23/9/2020,01R71099429,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
23/9/2020,01R71099493,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
23/9/2020,06R70125614,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
23/9/2020,14R70235461,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
23/9/2020,14R70235466,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
24/9/2020,06R70125641,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
24/9/2020,14R70235451,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
24/9/2020,14R70235498,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
24/9/2020,14R70235537,14 - NIXAPA                        ,AB - RANSA                         ,C-119-111,14
25/9/2020,01R71099545,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-111,19
25/9/2020,01R71099596,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
25/9/2020,14R70235578,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
25/9/2020,14R70235586,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
