fecha,remision,origen,destino,placa,kilometros
6/7/2020,01R71092454,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
6/7/2020,04R70263506,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-111,87
6/7/2020,14R70231651,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-111,86
6/7/2020,14R70231722,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
7/7/2020,01R71092528,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
7/7/2020,01R71092559,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
7/7/2020,04R70263527,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-111,87
7/7/2020,14R70231678,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-111,86
7/7/2020,14R70231695,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
8/7/2020,04R70263587,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-111,87
8/7/2020,08R70012745,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,38
8/7/2020,14R70231715,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,38
8/7/2020,14R70231744,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-111,86
8/7/2020,14R70231752,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,79
9/7/2020,01R71092665,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-111,19
9/7/2020,01R71092779,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
9/7/2020,06R70124433,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,80
9/7/2020,14R70231815,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
9/7/2020,14R70231818,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
9/7/2020,14R70231819,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
9/7/2020,95R70007627,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-111,8
10/7/2020,01R71092851,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
10/7/2020,01R71092884,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
10/7/2020,04R70263620,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-111,87
10/7/2020,14R70231864,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-111,86
10/7/2020,14R70231883,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
11/7/2020,01R71092572,01 - PLANTA SOYAPANGO              ,AB - RANSA                         ,C-119-111,17
11/7/2020,06R70124463,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,80
11/7/2020,14R70231874,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,79
11/7/2020,14R70231935,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
11/7/2020,95R70007635,AB - RANSA                         ,14 - NIXAPA                        ,C-119-111,7
12/7/2020,01R71093066,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
12/7/2020,01R71093067,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
12/7/2020,01R71093074,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
12/7/2020,14R70231969,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,79
12/7/2020,14R70231971,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
12/7/2020,14R70231976,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
12/7/2020,14R70232012,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
6/7/2020,01R71092458,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
6/7/2020,01R71092473,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
6/7/2020,01R71092523,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
6/7/2020,14R70231620,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
6/7/2020,14R70231650,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
7/7/2020,01R71092036,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-460,19
7/7/2020,01R71092557,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
7/7/2020,01R71092599,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
7/7/2020,14R70231690,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
7/7/2020,14R70231692,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
7/7/2020,14R70231721,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-460,59
7/7/2020,14R70231732,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
7/7/2020,95R70007610,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-460,8
8/7/2020,94R70055625,94 - C.D. SAN LUIS TALPA           ,01 - PLANTA SOYAPANGO              ,C-119-460,41
9/7/2020,01R71092770,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
9/7/2020,01R71092781,01 - PLANTA SOYAPANGO              ,92 - OPERADOR LOGISTICO            ,C-119-460,18
9/7/2020,01R71092785,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-460,19
9/7/2020,14R70231769,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
9/7/2020,14R70231811,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
9/7/2020,14R70231845,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-460,79
9/7/2020,92R70009965,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,C-119-460,18
9/7/2020,95R70007623,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-460,8
10/7/2020,01R71092933,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
10/7/2020,06R70124451,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-460,80
10/7/2020,14R70231838,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-460,59
10/7/2020,14R70231903,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-460,19
10/7/2020,14R70231929,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
10/7/2020,92R70009978,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-460,10
10/7/2020,94R70055637,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-460,59
11/7/2020,01R71092969,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
11/7/2020,01R71092981,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
11/7/2020,14R70231938,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
11/7/2020,14R70231939,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
11/7/2020,14R70231943,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
12/7/2020,01R71093042,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
6/7/2020,06R70124408,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-458,80
6/7/2020,08R70012735,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-458,38
6/7/2020,14R70231634,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-458,38
6/7/2020,14R70231652,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-458,79
6/7/2020,14R70231659,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-458,19
6/7/2020,92R70009955,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-458,10
7/7/2020,01R71092477,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-458,4
7/7/2020,01R71092558,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
7/7/2020,01R71092598,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
7/7/2020,14R70231687,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
7/7/2020,14R70231691,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
7/7/2020,14R70231700,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
7/7/2020,14R70231720,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-458,59
7/7/2020,14R70231736,14 - NIXAPA                        ,AB - RANSA                         ,C-119-458,14
7/7/2020,31R70366931,31 - DISTR. AGUA Y JUGO            ,14 - NIXAPA                        ,C-119-458,20
8/7/2020,01R71092683,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
8/7/2020,14R70231762,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
8/7/2020,94R70055622,94 - C.D. SAN LUIS TALPA           ,01 - PLANTA SOYAPANGO              ,C-119-458,41
9/7/2020,01R71092756,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
9/7/2020,14R70231719,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-458,59
9/7/2020,14R70231814,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-458,59
9/7/2020,14R70231844,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-458,79
9/7/2020,90R70017688,AB - RANSA                         ,14 - NIXAPA                        ,C-119-458,7
9/7/2020,94R70055630,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-458,59
9/7/2020,94R70055632,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-458,59
10/7/2020,04R70263618,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-458,87
10/7/2020,06R70124453,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-458,80
10/7/2020,14R70231947,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
11/7/2020,01R71092951,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
11/7/2020,14R70231813,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-458,57
11/7/2020,93R70068991,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-458,57
12/7/2020,01R71093044,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
12/7/2020,01R71093070,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
12/7/2020,01R71093079,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
12/7/2020,14R70231940,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
12/7/2020,14R70231978,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
12/7/2020,14R70232030,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
12/7/2020,14R70232032,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
6/7/2020,14R70231653,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-464,59
6/7/2020,14R70231656,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-464,19
6/7/2020,14R70231686,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
6/7/2020,92R70009953,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-464,10
6/7/2020,93R70068932,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-464,57
6/7/2020,94R70055616,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-464,59
7/7/2020,01R71092555,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
7/7/2020,14R70231718,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-464,59
7/7/2020,14R70231739,14 - NIXAPA                        ,TB - TLA,C-119-464,5
7/7/2020,94R70055618,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-464,59
8/7/2020,14R70231839,14 - NIXAPA                        ,AW - WALLMART                      ,C-119-464,12
8/7/2020,90R70017682,AB - RANSA                         ,14 - NIXAPA                        ,C-119-464,7
9/7/2020,01R71092767,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
9/7/2020,05R70244338,05 - SAN MIGUEL                    ,14 - NIXAPA                        ,C-119-464,138
9/7/2020,14R70231805,14 - NIXAPA                        ,05 - SAN MIGUEL                    ,C-119-464,143
9/7/2020,14R70231810,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
10/7/2020,01R71092873,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
10/7/2020,14R70231808,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
10/7/2020,90R70017692,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-464,8
11/7/2020,01R71092992,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
11/7/2020,14R70231942,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
11/7/2020,14R70231982,14 - NIXAPA                        ,AB - RANSA                         ,C-119-464,14
11/7/2020,14R70231992,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-464,19
11/7/2020,92R70009984,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-464,10
6/7/2020,01R71092462,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
6/7/2020,08R70012739,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-468,38
6/7/2020,14R70231628,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
6/7/2020,14R70231638,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
6/7/2020,14R70231654,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-468,38
6/7/2020,91R70003227,TA - Taller Arianita,14 - NIXAPA                        ,C-119-468,19.5
7/7/2020,01R71092543,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
7/7/2020,01R71092595,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
7/7/2020,06R70124414,06 - SONSONATE                     ,17 - EXPORTACIONES CERVEZA         ,C-119-468,81
7/7/2020,14R70231615,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-468,79
7/7/2020,14R70231708,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-468,79
7/7/2020,14R70231741,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
7/7/2020,17R70126711,17 - EXPORTACIONES CERVEZA         ,14 - NIXAPA                        ,C-119-468,20
8/7/2020,01R71092688,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
8/7/2020,06R70124425,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-468,80
8/7/2020,06R70124431,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-468,80
8/7/2020,14R70231755,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-468,79
8/7/2020,14R70231768,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
9/7/2020,01R71092786,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-468,19
9/7/2020,08R70012755,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-468,38
9/7/2020,14R70231696,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-468,38
9/7/2020,14R70231801,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-468,86
9/7/2020,14R70231851,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-468,19
9/7/2020,92R70009964,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,C-119-468,18
9/7/2020,95R70007622,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-468,8
10/7/2020,04R70263612,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-468,87
10/7/2020,08R70012767,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-468,38
10/7/2020,14R70231824,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-468,38
10/7/2020,14R70231904,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-468,19
10/7/2020,14R70231931,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
10/7/2020,92R70009979,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-468,10
11/7/2020,01R71092895,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-468,4
11/7/2020,01R71092937,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
11/7/2020,04R70263639,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-468,87
11/7/2020,14R70231920,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-468,86
11/7/2020,14R70231934,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
11/7/2020,31R70367176,31 - DISTR. AGUA Y JUGO            ,14 - NIXAPA                        ,C-119-468,20
12/7/2020,01R71093037,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-468,36
12/7/2020,01R71093053,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
12/7/2020,01R71093069,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-468,24
12/7/2020,14R70231964,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
12/7/2020,14R70231972,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
12/7/2020,14R70232029,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-468,29
6/7/2020,01R71092033,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-471,19
6/7/2020,06R70124409,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-471,80
6/7/2020,14R70231617,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-471,79
6/7/2020,95R70007605,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-471,8
7/7/2020,01R71092596,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-471,24
7/7/2020,14R70231655,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-471,57
7/7/2020,14R70231709,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-471,79
7/7/2020,14R70231731,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-471,29
7/7/2020,93R70068953,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-471,57
8/7/2020,04R70263586,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-471,87
8/7/2020,06R70124427,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-471,80
8/7/2020,06R70124429,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-471,80
8/7/2020,14R70231670,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-471,86
8/7/2020,14R70231758,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-471,29
