fecha,remision,origen,destino,placa,kilometros
11/5/2020,01R71088456,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
11/5/2020,01R71088463,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-111,52
11/5/2020,14R70229060,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
11/5/2020,14R70229063,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
12/5/2020,01R71088494,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
12/5/2020,11R70057559,11 - CHALATENANGO                  ,01 - PLANTA SOYAPANGO              ,C-119-111,52
13/5/2020,06R70123737,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
13/5/2020,08R70012481,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
13/5/2020,14R70229082,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
13/5/2020,14R70229151,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
14/5/2020,14R70229156,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-111,59
14/5/2020,94R70055198,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-111,59
15/5/2020,14R70229197,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
16/5/2020,01R71088713,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
11/5/2020,08R70012469,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-460,21
11/5/2020,08R70012471,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-460,21
11/5/2020,14R70229057,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-460,20
11/5/2020,14R70229058,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-460,20
12/5/2020,01R71088520,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-460,52
12/5/2020,14R70229095,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
13/5/2020,01R71088545,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-460,36
13/5/2020,11R70057563,11 - CHALATENANGO                  ,01 - PLANTA SOYAPANGO              ,C-119-460,52
13/5/2020,14R70229137,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-460,19
13/5/2020,92R70009753,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-460,10
13/5/2020,93R70068301,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-460,57
14/5/2020,01R71088627,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
14/5/2020,14R70229167,14 - NIXAPA                        ,TB - TLA,C-119-460,5
14/5/2020,14R70229170,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
14/5/2020,90R70017561,TB - TLA,14 - NIXAPA                        ,C-119-460,9.5
16/5/2020,04R70262588,04 - SANTA ANA                     ,29 - PLANTA JUGO SAN SALV.         ,C-119-460,74
16/5/2020,14R70229220,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-460,54
16/5/2020,14R70229246,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-460,19
16/5/2020,29R70194147,29 - PLANTA JUGO SAN SALV.         ,14 - NIXAPA                        ,C-119-460,20
16/5/2020,92R70009770,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-460,10
17/5/2020,90R70017569,AB - RANSA                         ,14 - NIXAPA                        ,C-119-460,7
11/5/2020,07R70078193,07 - USULUTAN                      ,14 - NIXAPA                        ,C-119-458,135
11/5/2020,14R70229070,14 - NIXAPA                        ,TA - Taller Arianita,C-119-458,15
12/5/2020,01R71088497,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
12/5/2020,14R70229088,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-458,61
12/5/2020,14R70229114,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
13/5/2020,04R70262558,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-458,55
13/5/2020,06R70123731,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-458,62
13/5/2020,06R70123735,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-458,62
13/5/2020,14R70229107,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-458,54
13/5/2020,14R70229128,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-458,61
13/5/2020,14R70229149,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-458,61
14/5/2020,06R70123738,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-458,62
14/5/2020,14R70229155,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-458,59
14/5/2020,94R70055201,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-458,59
15/5/2020,01R71088668,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
15/5/2020,14R70229198,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
16/5/2020,04R70262589,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-458,55
16/5/2020,14R70229189,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-458,57
16/5/2020,14R70229216,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-458,54
16/5/2020,14R70229244,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-458,19
16/5/2020,92R70009768,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-458,10
