fecha,remision,origen,destino,placa,kilometros
13/7/2020,01R71093112,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
13/7/2020,06R70124490,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
13/7/2020,14R70232013,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
14/7/2020,01R71093096,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-111,4
14/7/2020,14R70232067,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
14/7/2020,14R70232073,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
14/7/2020,31R70367342,31 - DISTR. AGUA Y JUGO            ,14 - NIXAPA                        ,C-119-111,20
15/7/2020,01R71093109,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-111,19
15/7/2020,01R71093229,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-111,52
15/7/2020,01R71093326,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
15/7/2020,11R70057935,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-111,44
15/7/2020,14R70232137,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
15/7/2020,14R70232138,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
15/7/2020,95R70007644,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-111,8
16/7/2020,05R70244471,05 - SAN MIGUEL                    ,14 - NIXAPA                        ,C-119-111,138
16/7/2020,14R70232200,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-111,19
16/7/2020,14R70232258,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
16/7/2020,92R70010010,92 - OPERADOR LOGISTICO            ,05 - SAN MIGUEL                    ,C-119-111,138
17/7/2020,01R71093469,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
17/7/2020,01R71093551,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
17/7/2020,14R70232243,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,57
17/7/2020,14R70232285,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-111,19
17/7/2020,92R70010023,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,C-119-111,18
17/7/2020,93R70069074,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
18/7/2020,01R71093606,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
18/7/2020,06R70124571,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
18/7/2020,14R70232313,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
18/7/2020,14R70232329,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
18/7/2020,14R70232395,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
19/7/2020,01R71093680,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
19/7/2020,04R70263790,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-111,55
19/7/2020,06R70124578,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
19/7/2020,14R70232300,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-111,54
19/7/2020,14R70232320,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
19/7/2020,14R70232346,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
13/7/2020,01R71092567,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-460,19
13/7/2020,01R71093080,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-460,8
13/7/2020,04R70263655,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-460,55
13/7/2020,14R70232001,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-460,54
13/7/2020,14R70232006,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
14/7/2020,01R71093177,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
14/7/2020,01R71093203,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
14/7/2020,14R70232072,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
14/7/2020,14R70232075,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
14/7/2020,14R70232103,14 - NIXAPA                        ,AB - RANSA                         ,C-119-460,14
15/7/2020,01R71093207,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-460,19
15/7/2020,01R71093283,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
15/7/2020,14R70232125,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
15/7/2020,14R70232133,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
15/7/2020,14R70232134,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
15/7/2020,90R70017706,AB - RANSA                         ,14 - NIXAPA                        ,C-119-460,7
15/7/2020,95R70007646,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-460,8
16/7/2020,01R71093371,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
16/7/2020,06R70124539,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-460,62
16/7/2020,14R70232174,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-460,61
16/7/2020,14R70232260,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
17/7/2020,01R71093471,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
17/7/2020,01R71093505,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
17/7/2020,01R71093550,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
17/7/2020,14R70232250,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
17/7/2020,14R70232284,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-460,19
17/7/2020,92R70010022,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,C-119-460,18
18/7/2020,01R71093591,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
