fecha,remision,origen,destino,placa,kilometros
24/8/2020,01R71096785,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
24/8/2020,14R70234053,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
24/8/2020,93R70069598,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-460,57
25/8/2020,01R71096854,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
25/8/2020,14R70234097,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-460,61
25/8/2020,14R70234104,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
25/8/2020,14R70234124,14 - NIXAPA                        ,AB - RANSA                         ,C-119-460,14
26/8/2020,06R70125151,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-460,62
26/8/2020,14R70234154,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
26/8/2020,14R70234167,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
27/8/2020,01R71096994,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-460,52
27/8/2020,01R71097052,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-460,19
27/8/2020,04R70264655,04 - SANTA ANA                     ,29 - PLANTA JUGO SAN SALV.         ,C-119-460,74
27/8/2020,11R70058240,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-460,44
27/8/2020,14R70234203,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
27/8/2020,14R70234218,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-460,19
27/8/2020,92R70010201,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,C-119-460,18
27/8/2020,95R70007795,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-460,8
28/8/2020,01R71097126,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-460,36
28/8/2020,01R71097193,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
28/8/2020,14R70234239,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
28/8/2020,14R70234250,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
