fecha,remision,origen,destino,placa,kilometros
14/9/2020,01R71098556,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-111,4
14/9/2020,01R71098704,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
14/9/2020,08R70013212,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
14/9/2020,14R70234880,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
14/9/2020,14R70235047,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
14/9/2020,31R70371760,31 - DISTR. AGUA Y JUGO            ,14 - NIXAPA                        ,C-119-111,20
15/9/2020,01R71098654,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-111,4
15/9/2020,08R70013224,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
15/9/2020,14R70235067,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
15/9/2020,14R70235075,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
15/9/2020,14R70235088,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
15/9/2020,31R70371862,31 - DISTR. AGUA Y JUGO            ,14 - NIXAPA                        ,C-119-111,20
16/9/2020,01R71098658,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-111,19
16/9/2020,01R71098790,01 - PLANTA SOYAPANGO              ,11 - CHALATENANGO                  ,C-119-111,52
16/9/2020,01R71098891,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
16/9/2020,11R70058378,11 - CHALATENANGO                  ,14 - NIXAPA                        ,C-119-111,44
16/9/2020,14R70235115,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
16/9/2020,14R70235135,14 - NIXAPA                        ,TB - TLA,C-119-111,5
16/9/2020,90R70017901,TB - TLA,01 - PLANTA SOYAPANGO              ,C-119-111,20
16/9/2020,95R70007872,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-111,8
17/9/2020,01R71098861,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-111,4
17/9/2020,01R71098968,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
17/9/2020,14R70235158,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
17/9/2020,14R70235182,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
17/9/2020,14R70235195,14 - NIXAPA                        ,TB - TLA,C-119-111,5
17/9/2020,31R70371991,31 - DISTR. AGUA Y JUGO            ,14 - NIXAPA                        ,C-119-111,20
17/9/2020,90R70017909,TB - TLA,01 - PLANTA SOYAPANGO              ,C-119-111,20
18/9/2020,01R71098945,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-111,19
18/9/2020,01R71098991,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-111,4
18/9/2020,14R70235301,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
18/9/2020,31R70372090,31 - DISTR. AGUA Y JUGO            ,01 - PLANTA SOYAPANGO              ,C-119-111,4
18/9/2020,95R70007886,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-111,8
19/9/2020,01R71099108,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
19/9/2020,01R71099161,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
19/9/2020,14R70235323,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
