fecha,remision,origen,destino,placa,kilometros
1/8/2020,01R71094792,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
1/8/2020,04R70264137,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-111,55
1/8/2020,14R70232969,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
1/8/2020,14R70233062,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-111,54
1/8/2020,14R70233110,14 - NIXAPA                        ,TA - Taller Arianita,C-119-111,15
1/8/2020,90R70017759,AB - RANSA                         ,14 - NIXAPA                        ,C-119-111,7
1/8/2020,91R70003277,TA - Taller Arianita,14 - NIXAPA                        ,C-119-111,19.5
2/8/2020,06R70124843,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
2/8/2020,08R70012925,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
2/8/2020,14R70233080,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
2/8/2020,14R70233108,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
3/8/2020,01R71095042,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
3/8/2020,14R70233126,14 - NIXAPA                        ,AW - WALLMART                      ,C-119-111,12
3/8/2020,14R70233151,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
3/8/2020,90R70017767,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-111,8
4/8/2020,01R71094996,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-111,4
4/8/2020,14R70233155,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
4/8/2020,14R70233167,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
4/8/2020,14R70233191,14 - NIXAPA                        ,TB - TLA,C-119-111,5
4/8/2020,14R70233244,14 - NIXAPA                        ,TB - TLA,C-119-111,5
4/8/2020,14R70233245,14 - NIXAPA                        ,TB - TLA,C-119-111,5
