fecha,remision,origen,destino,placa,kilometros
17/8/2020,01R71096107,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-111,19
17/8/2020,08R70013020,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
17/8/2020,14R70233709,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
17/8/2020,14R70233731,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
17/8/2020,95R70007758,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-111,8
18/8/2020,01R71096222,01 - PLANTA SOYAPANGO              ,31 - DISTR. AGUA Y JUGO            ,C-119-111,4
18/8/2020,01R71096286,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
18/8/2020,01R71096320,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
18/8/2020,14R70233773,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
18/8/2020,14R70233785,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
18/8/2020,14R70233819,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
18/8/2020,31R70369561,31 - DISTR. AGUA Y JUGO            ,14 - NIXAPA                        ,C-119-111,20
19/8/2020,01R71096374,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
19/8/2020,14R70233815,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-111,59
19/8/2020,14R70233888,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
19/8/2020,94R70055987,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-111,59
20/8/2020,01R71096468,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
20/8/2020,04R70264504,04 - SANTA ANA                     ,29 - PLANTA JUGO SAN SALV.         ,C-119-111,74
20/8/2020,08R70013044,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
20/8/2020,14R70233810,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
20/8/2020,14R70233843,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-111,54
21/8/2020,01R71096547,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
21/8/2020,08R70013056,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
21/8/2020,14R70233933,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
