fecha,remision,origen,destino,placa,kilometros
6/1/2020,01R71076749,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
6/1/2020,06R70121637,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-460,62
6/1/2020,14R70222846,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-460,61
6/1/2020,14R70222863,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
7/1/2020,01R71076793,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
7/1/2020,01R71076883,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
7/1/2020,14R70222925,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
7/1/2020,14R70222933,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
7/1/2020,14R70222955,14 - NIXAPA                        ,AB - RANSA                         ,C-119-460,14
8/1/2020,06R70121668,06 - SONSONATE                     ,92 - OPERADOR LOGISTICO            ,C-119-460,72
8/1/2020,14R70222923,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-460,61
8/1/2020,14R70222977,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
8/1/2020,92R70009275,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-460,10
9/1/2020,01R71077014,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
9/1/2020,06R70121681,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-460,62
9/1/2020,14R70223032,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-460,61
9/1/2020,14R70223040,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
9/1/2020,14R70223057,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-460,59
9/1/2020,94R70053925,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-460,59
10/1/2020,01R71076931,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-460,19
10/1/2020,01R71077107,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
10/1/2020,14R70223089,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
10/1/2020,14R70223161,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
10/1/2020,95R70006959,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-460,8
11/1/2020,01R71077196,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
11/1/2020,01R71077244,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
11/1/2020,08R70011670,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-460,21
11/1/2020,08R70011673,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-460,21
11/1/2020,14R70223147,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
11/1/2020,14R70223154,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-460,20
11/1/2020,14R70223155,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-460,20
12/1/2020,14R70223202,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
6/1/2020,05R70237802,05 - SAN MIGUEL                    ,14 - NIXAPA                        ,C-119-458,138
6/1/2020,08R70011637,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-458,21
6/1/2020,08R70011638,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-458,21
6/1/2020,14R70222848,14 - NIXAPA                        ,05 - SAN MIGUEL                    ,C-119-458,143
6/1/2020,14R70222865,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-458,20
6/1/2020,14R70222866,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-458,20
7/1/2020,01R71076703,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-458,19
7/1/2020,04R70259547,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-458,55
7/1/2020,14R70222910,14 - NIXAPA                        ,04 - SANTA ANA                     ,C-119-458,54
7/1/2020,14R70222921,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
7/1/2020,14R70222926,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
8/1/2020,01R71076896,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-458,36
8/1/2020,01R71076980,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
8/1/2020,14R70222985,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
8/1/2020,14R70222986,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
8/1/2020,93R70066423,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-458,57
9/1/2020,01R71077007,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-458,36
9/1/2020,08R70011658,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-458,21
9/1/2020,14R70223055,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-458,20
9/1/2020,14R70223065,14 - NIXAPA                        ,AB - RANSA                         ,C-119-458,14
9/1/2020,14R70223108,14 - NIXAPA                        ,AB - RANSA                         ,C-119-458,14
9/1/2020,93R70066441,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-458,57
10/1/2020,01R71077127,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-458,24
10/1/2020,06R70121720,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-458,62
10/1/2020,14R70223078,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-458,61
10/1/2020,14R70223080,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-458,29
11/1/2020,05R70237990,05 - SAN MIGUEL                    ,14 - NIXAPA                        ,C-119-458,138
11/1/2020,14R70223074,14 - NIXAPA                        ,05 - SAN MIGUEL                    ,C-119-458,143
11/1/2020,14R70223171,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-458,20
6/1/2020,01R71076701,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
6/1/2020,01R71076708,01 - PLANTA SOYAPANGO              ,18 - C.D.N. APOPA                  ,C-119-464,18
6/1/2020,01R71076721,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
6/1/2020,14R70222875,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
6/1/2020,14R70222894,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
6/1/2020,14R70222929,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
6/1/2020,92R70009260,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,C-119-464,18
7/1/2020,01R71076763,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-464,36
7/1/2020,08R70011645,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-464,21
7/1/2020,14R70222941,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-464,20
7/1/2020,14R70222958,14 - NIXAPA                        ,AB - RANSA                         ,C-119-464,14
7/1/2020,93R70066382,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-464,57
8/1/2020,01R71076797,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-464,19
8/1/2020,14R70222992,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
8/1/2020,14R70223001,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
9/1/2020,01R71076999,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
9/1/2020,05R70237887,05 - SAN MIGUEL                    ,14 - NIXAPA                        ,C-119-464,138
9/1/2020,14R70222965,14 - NIXAPA                        ,05 - SAN MIGUEL                    ,C-119-464,143
9/1/2020,14R70223025,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
10/1/2020,01R71077116,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
10/1/2020,14R70223070,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-464,59
10/1/2020,14R70223163,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-464,29
10/1/2020,92R70009293,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-464,10
10/1/2020,94R70053930,94 - C.D. SAN LUIS TALPA           ,92 - OPERADOR LOGISTICO            ,C-119-464,51
11/1/2020,01R71077190,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-464,24
11/1/2020,14R70223119,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-464,59
11/1/2020,14R70223137,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-464,61
11/1/2020,14R70223209,14 - NIXAPA                        ,AB - RANSA                         ,C-119-464,14
11/1/2020,94R70053940,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-464,59
12/1/2020,06R70121732,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-464,62
12/1/2020,14R70223182,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-464,61
