fecha,remision,origen,destino,placa,kilometros
27/7/2020,01R71094341,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
27/7/2020,14R70232770,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-119-111,59
27/7/2020,14R70232776,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-119-111,19
27/7/2020,92R70010076,92 - OPERADOR LOGISTICO            ,01 - PLANTA SOYAPANGO              ,C-119-111,18
27/7/2020,94R70055790,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-119-111,59
28/7/2020,01R71094443,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
28/7/2020,08R70012883,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
28/7/2020,08R70012886,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
28/7/2020,14R70232768,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
28/7/2020,14R70232795,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
28/7/2020,14R70232810,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
29/7/2020,01R71094540,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
29/7/2020,06R70124695,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
29/7/2020,14R70232856,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
29/7/2020,14R70232860,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
29/7/2020,14R70232882,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
30/7/2020,08R70012898,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
30/7/2020,14R70232938,14 - NIXAPA                        ,AB - RANSA                         ,C-119-111,14
30/7/2020,90R70017754,AB - RANSA                         ,14 - NIXAPA                        ,C-119-111,7
31/7/2020,01R71094714,01 - PLANTA SOYAPANGO              ,92 - OPERADOR LOGISTICO            ,C-119-111,18
31/7/2020,14R70232919,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
31/7/2020,14R70232994,14 - NIXAPA                        ,AB - RANSA                         ,C-119-111,14
31/7/2020,92R70010105,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-111,10
