fecha,remision,origen,destino,placa,kilometros
27/4/2020,01R71087274,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
27/4/2020,08R70012398,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-111,21
27/4/2020,14R70228344,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
27/4/2020,14R70228447,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-111,20
27/4/2020,14R70228528,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
28/4/2020,01R71087341,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-111,36
28/4/2020,93R70068119,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-111,57
29/4/2020,01R71087507,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
29/4/2020,06R70123519,06 - SONSONATE                     ,17 - EXPORTACIONES CERVEZA         ,C-119-111,81
29/4/2020,14R70228537,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
29/4/2020,14R70228641,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
29/4/2020,14R70228643,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
29/4/2020,17R70124817,17 - EXPORTACIONES CERVEZA         ,14 - NIXAPA                        ,C-119-111,20
30/4/2020,01R71087555,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-111,24
30/4/2020,06R70123533,06 - SONSONATE                     ,14 - NIXAPA                        ,C-119-111,62
30/4/2020,14R70228604,14 - NIXAPA                        ,06 - SONSONATE                     ,C-119-111,61
30/4/2020,14R70228637,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-111,29
30/4/2020,95R70007439,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-111,8
27/4/2020,01R71087273,01 - PLANTA SOYAPANGO              ,92 - OPERADOR LOGISTICO            ,C-119-460,18
27/4/2020,14R70228310,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
27/4/2020,14R70228479,14 - NIXAPA                        ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-119-460,57
27/4/2020,14R70228531,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
27/4/2020,92R70009703,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-119-460,10
27/4/2020,93R70068116,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-119-460,57
28/4/2020,01R71087339,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
28/4/2020,01R71087378,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
28/4/2020,01R71087414,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
28/4/2020,14R70228517,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
28/4/2020,14R70228536,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
28/4/2020,14R70228581,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
29/4/2020,01R71087081,01 - PLANTA SOYAPANGO              ,AW - WALLMART                      ,C-119-460,19
29/4/2020,01R71087464,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
29/4/2020,01R71087545,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
29/4/2020,08R70012410,08 - PASATIEMPO                    ,14 - NIXAPA                        ,C-119-460,21
29/4/2020,14R70228547,14 - NIXAPA                        ,08 - PASATIEMPO                    ,C-119-460,20
29/4/2020,14R70228592,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
29/4/2020,14R70228598,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
29/4/2020,95R70007428,AW - WALLMART                      ,14 - NIXAPA                        ,C-119-460,8
30/4/2020,01R71087501,01 - PLANTA SOYAPANGO              ,AB - RANSA                         ,C-119-460,17
30/4/2020,01R71087589,01 - PLANTA SOYAPANGO              ,14 - NIXAPA                        ,C-119-460,24
30/4/2020,04R70262301,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-119-460,55
30/4/2020,14R70228629,14 - NIXAPA                        ,01 - PLANTA SOYAPANGO              ,C-119-460,29
